Date,Open,High,Low,Close,Adj Close,Volume
2018-08-29,2206.199951,2225.02002,2203.820068,2224.389893,2224.389893,399700
2018-08-30,2227.689941,2230.409912,2217.179932,2224.439941,2224.439941,402000
2018-08-31,2221.100098,2233.449951,2212.879883,2233.449951,2233.449951,449600
2018-09-03,2242.310059,2251.219971,2240.290039,2242.879883,2242.879883,404200
2018-09-04,2241.060059,2249.889893,2235.719971,2248.629883,2248.629883,569100
2018-09-05,2249.050049,2252.050049,2242.01001,2245.889893,2245.889893,452500
2018-09-06,2248.800049,2250.110107,2210.429932,2213.77002,2213.77002,573300
2018-09-07,2223.419922,2225.370117,2215.580078,2216.149902,2216.149902,525300
2018-09-10,2218.5,2227.939941,2207.25,2216.649902,2216.649902,494000
2018-09-11,2217.610107,2223.919922,2212.139893,2220.51001,2220.51001,481200
2018-09-12,2229.75,2229.75,2190.290039,2201.030029,2201.030029,575100
2018-09-13,2195.469971,2200.889893,2187.439941,2190.5,2190.5,441100
2018-09-14,2178.129883,2186.52002,2168.149902,2179.310059,2179.310059,570200
2018-09-17,2183.409912,2216.429932,2181.820068,2216.429932,2216.429932,380800
2018-09-18,2213.429932,2215.77002,2186.330078,2203.590088,2203.590088,381400
2018-09-19,2192.939941,2217.030029,2191.300049,2212.75,2212.75,369100
2018-09-20,2209.439941,2211.360107,2192.360107,2196.320068,2196.320068,617900
2018-09-21,2172.389893,2179.51001,2160.439941,2176.98999,2176.98999,484100
2018-09-27,2151.340088,2179.340088,2151.340088,2168.01001,2168.01001,456300
2018-09-28,2159.790039,2164.97998,2102.01001,2102.01001,2102.01001,743500
2018-10-01,2118.419922,2124.919922,2090.389893,2108.040039,2108.040039,714800
2018-10-02,2091.800049,2101.090088,2077.719971,2079.01001,2079.01001,505800
2018-10-04,2060.23999,2093.409912,2056.73999,2081.840088,2081.840088,696200
2018-10-05,2081.919922,2100.01001,2076.459961,2092.780029,2092.780029,577800
2018-10-08,2094.879883,2095.580078,2062.439941,2067.689941,2067.689941,745200
2018-10-10,2081.570068,2082.830078,2053.790039,2055.800049,2055.800049,537400
2018-10-11,2066.530029,2077.100098,2051.689941,2055.709961,2055.709961,640200
2018-10-12,2056.949951,2076.469971,2053.689941,2061.25,2061.25,526900
2018-10-15,2068.649902,2070.800049,2048.01001,2064.860107,2064.860107,510000
2018-10-16,2063.25,2065.860107,2046.819946,2059.590088,2059.590088,509300
2018-10-17,2047.300049,2057.379883,2035.97998,2045.310059,2045.310059,480600
2018-10-18,2044.25,2055.129883,2035.869995,2044.209961,2044.209961,351600
2018-10-19,2044.77002,2058.419922,2038.52002,2048.830078,2048.830078,494500
2018-10-22,2046.709961,2046.709961,2016.25,2023.319946,2023.319946,380900
2018-10-23,2024.329956,2040.660034,2023.910034,2038.800049,2038.800049,461900
2018-10-24,2029.030029,2048.899902,2022.969971,2041.73999,2041.73999,439200
2018-10-25,2031.030029,2070.580078,2029.170044,2067.850098,2067.850098,387100
2018-10-26,2066.780029,2072.189941,2060.97998,2066.969971,2066.969971,436000
2018-10-29,2084.159912,2086.48999,2065.709961,2069.110107,2069.110107,380200
2018-10-30,2070.780029,2081.159912,2057.969971,2072.330078,2072.330078,368400
2018-10-31,2087.370117,2099.649902,2075.51001,2099.48999,2099.48999,457600
2018-11-01,2096.090088,2114.570068,2094.600098,2111.810059,2111.810059,550700
2018-11-02,2111.659912,2118.889893,2104.409912,2108.75,2108.75,693500
2018-11-05,2104.459961,2108.01001,2081.919922,2103.149902,2103.149902,553400
2018-11-06,2096.320068,2103.02002,2087.469971,2095.409912,2095.409912,473400
2018-11-07,2091.709961,2103.590088,2087.25,2090.72998,2090.72998,561600
2018-11-08,2089.310059,2103.02002,2089.310059,2098.709961,2098.709961,601000
2018-11-09,2119.540039,2126.73999,2117.639893,2124.780029,2124.780029,863000
2018-11-12,2121.780029,2131.77002,2120.419922,2131.290039,2131.290039,1007200
2018-11-13,2132.379883,2132.679932,2120.149902,2125.620117,2125.620117,692000
2018-11-14,2130.320068,2134.47998,2123.879883,2126.330078,2126.330078,669600
2018-11-15,2125.73999,2136.23999,2115.110107,2121.639893,2121.639893,643000
2018-11-16,2120.199951,2128.25,2115.719971,2121.850098,2121.850098,736900
2018-11-19,2120.72998,2141.27002,2118.219971,2134.320068,2134.320068,644900
2018-11-20,2135.060059,2139.23999,2123.969971,2130.620117,2130.620117,537300
2018-11-21,2147.23999,2147.23999,2126.870117,2129.73999,2129.73999,412300
2018-11-22,2122.070068,2130.860107,2112.52002,2122.02002,2122.02002,460800
2018-11-23,2120.75,2127.709961,2093.320068,2096.02002,2096.02002,522700
2018-11-26,2102.360107,2108.800049,2088.969971,2108.72998,2108.72998,446900
2018-11-27,2111,2115.429932,2096.22998,2110.590088,2110.590088,459400
2018-11-28,2091.909912,2092.540039,2063.780029,2064.169922,2064.169922,516000
2018-11-29,2070.350098,2075.300049,2052.030029,2052.030029,2052.030029,440100
2018-11-30,2061.550049,2068.199951,2056.47998,2058.780029,2058.780029,355700
2018-12-03,2070.590088,2088.23999,2070.209961,2080.580078,2080.580078,376700
2018-12-04,2083.530029,2090.429932,2077.350098,2086.659912,2086.659912,403900
2018-12-05,2083.389893,2088.340088,2073.100098,2082.47998,2082.47998,463500
2018-12-06,2084.459961,2096.669922,2078.73999,2091.870117,2091.870117,682800
2018-12-07,2079.909912,2080.01001,2063.48999,2072.919922,2072.919922,761600
2018-12-10,2068.659912,2073.199951,2061.330078,2066.550049,2066.550049,446600
2018-12-11,2080.209961,2096.72998,2076.51001,2094.360107,2094.360107,394900
2018-12-12,2090.350098,2099.340088,2087.51001,2093.340088,2093.340088,332600
2018-12-13,2095.76001,2106.389893,2095.379883,2101.449951,2101.449951,648100
2018-12-14,2097.159912,2105.679932,2080.659912,2082.300049,2082.300049,851400
2018-12-17,2085.669922,2088.810059,2061.080078,2074.47998,2074.47998,598600
2018-12-18,2063.350098,2068.159912,2054.639893,2066.26001,2066.26001,589100
2018-12-19,2059.129883,2063.129883,2025.01001,2029.47998,2029.47998,608700
2018-12-20,2035.319946,2044.589966,2032.609985,2038.680054,2038.680054,547000
2018-12-21,2036.459961,2041.160034,2010.949951,2024.550049,2024.550049,589400
2018-12-24,2015.089966,2032.22998,2009.329956,2017.339966,2017.339966,461700
2018-12-26,1995.310059,2005.310059,1987.119995,1998.130005,1998.130005,438500
2018-12-27,1985.930054,1987.640015,1945.390015,1946.97998,1946.97998,639600
2018-12-28,1900.359985,1948.530029,1891.810059,1917.5,1917.5,739600
2019-01-02,1925.329956,1929.290039,1901.609985,1909.709961,1909.709961,760800
2019-01-03,1926.280029,1937.949951,1915.810059,1920.609985,1920.609985,777200
2019-01-04,1940.060059,1946.939941,1936.140015,1937.75,1937.75,654300
2019-01-07,1941.530029,1949.189941,1933.25,1942.290039,1942.290039,427100
2019-01-08,1928.76001,1937.680054,1923.579956,1925.829956,1925.829956,660000
2019-01-09,1946.180054,1952.219971,1937.22998,1938.369995,1938.369995,699600
2019-01-10,1921.48999,1927.699951,1911.719971,1927.170044,1927.170044,421700
2019-01-11,1936.640015,1943.089966,1931.439941,1939.900024,1939.900024,481000
2019-01-14,1942.98999,1964.160034,1937.530029,1960.25,1960.25,463600
2019-01-15,1954.569946,1971.119995,1954.469971,1964.650024,1964.650024,391600
2019-01-16,1966.599976,1967.959961,1951.01001,1951.01001,1951.01001,435600
2019-01-17,1942.420044,1953.849976,1940.599976,1948.300049,1948.300049,381100
2019-01-18,1915.339966,1924.48999,1909.920044,1916.310059,1916.310059,324900
2019-01-21,1928.97998,1937.420044,1919.280029,1924.599976,1924.599976,427000
2019-01-22,1929.959961,1943.619995,1926.430054,1941.089966,1941.089966,284300
2019-01-23,1943.550049,1947.150024,1928.48999,1933.410034,1933.410034,285100
2019-01-24,1951.660034,1971.209961,1951.300049,1967.790039,1967.790039,317700
2019-01-25,1961.189941,1973.25,1958.589966,1969.189941,1969.189941,262200
2019-01-28,1966.5,1976.369995,1960.150024,1965.689941,1965.689941,342100
2019-01-29,1962.430054,1988.530029,1962.079956,1988.530029,1988.530029,348700
2019-01-30,1993.619995,2015.390015,1992.51001,2004.75,2004.75,488100
2019-01-31,2016.109985,2017.199951,2005.689941,2009.130005,2009.130005,384400
2019-02-01,2013.380005,2029.800049,2013.280029,2019.550049,2019.550049,511800
2019-02-07,2024.790039,2034.280029,2021.579956,2032.079956,2032.079956,504400
2019-02-08,2043.719971,2050.800049,2040.040039,2049.199951,2049.199951,429100
2019-02-11,2056.26001,2062.219971,2044.800049,2062.219971,2062.219971,493500
2019-02-12,2058.719971,2066.330078,2055.169922,2062.330078,2062.330078,508000
2019-02-13,2064.419922,2075.629883,2058.52002,2070.72998,2070.72998,613100
2019-02-14,2070.530029,2089.810059,2070.530029,2080.350098,2080.350098,493000
2019-02-15,2080.860107,2092.370117,2077.300049,2091.52002,2091.52002,589900
2019-02-18,2087.699951,2095.540039,2085.600098,2091.699951,2091.699951,420900
2019-02-19,2090.189941,2101.629883,2085.909912,2101.040039,2101.040039,535800
2019-02-20,2093.469971,2095.27002,2072.409912,2073.389893,2073.389893,651600
2019-02-21,2082.659912,2087.330078,2064.340088,2074.52002,2074.52002,430600
2019-02-22,2066.959961,2066.959961,2044.75,2049.929932,2049.929932,285900
2019-02-25,2045.77002,2064.98999,2042.01001,2063.050049,2063.050049,327600
2019-02-26,2062.439941,2077.47998,2057.909912,2072.419922,2072.419922,389300
2019-02-27,2058.22998,2058.22998,2031.910034,2031.910034,2031.910034,414500
2019-02-28,2028.400024,2039.430054,2020.689941,2020.689941,2020.689941,402900
2019-03-04,2031.530029,2034.939941,2016.189941,2021.72998,2021.72998,322200
2019-03-05,2029.369995,2046.810059,2024.630005,2046.25,2046.25,437500
2019-03-06,2030.130005,2040.880005,2010.900024,2028.150024,2028.150024,445800
2019-03-07,2048.080078,2053.939941,2040.47998,2044.609985,2044.609985,381100
2019-03-08,2068.129883,2075.100098,2065.530029,2067.399902,2067.399902,511200
2019-03-11,2064.780029,2073.209961,2064.340088,2068.169922,2068.169922,464500
2019-03-12,2080.919922,2090.01001,2073.800049,2082.830078,2082.830078,524500
2019-03-13,2081.76001,2087.149902,2072.48999,2077.939941,2077.939941,314200
2019-03-14,2082.22998,2088.540039,2057.889893,2060.689941,2060.689941,516700
2019-03-15,2067.969971,2067.969971,2059.330078,2064.840088,2064.840088,606100
2019-03-18,2076.290039,2093.810059,2073.080078,2088.860107,2088.860107,504100
2019-03-19,2086.810059,2088.25,2074.879883,2080.620117,2080.620117,429500
2019-03-20,2089.850098,2089.850098,2067.899902,2085.659912,2085.659912,367700
2019-03-21,2091.159912,2091.23999,2079.300049,2087.889893,2087.889893,348700
2019-03-22,2096.669922,2104.389893,2089.76001,2093.600098,2093.600098,269200
2019-03-25,2103.919922,2105.169922,2088.040039,2092.689941,2092.689941,357700
2019-03-26,2093.51001,2093.51001,2075.540039,2080.27002,2080.27002,415600
2019-03-27,2089.219971,2103.709961,2083.47998,2083.47998,2083.47998,461300
2019-03-28,2084.790039,2100.419922,2081.530029,2100.199951,2100.199951,418300
2019-03-29,2111.320068,2130.830078,2111.320068,2130.23999,2130.23999,476300
2019-04-01,2133.659912,2143.120117,2128.699951,2142.639893,2142.639893,400600
2019-04-02,2142.689941,2156.22998,2138.830078,2144.149902,2144.149902,410100
2019-04-03,2141.050049,2147.01001,2135.449951,2144.290039,2144.290039,425700
2019-04-04,2154.179932,2155.939941,2133.75,2137.22998,2137.22998,574100
2019-04-05,2139.070068,2139.070068,2119.070068,2124.090088,2124.090088,617300
2019-04-08,2131.26001,2140.939941,2121.800049,2140.919922,2140.919922,610400
2019-04-09,2132.47998,2133.370117,2118.669922,2122.449951,2122.449951,664400
2019-04-10,2127.540039,2139.22998,2121.320068,2139.22998,2139.22998,521100
2019-04-11,2137.959961,2165.02002,2135.26001,2162.179932,2162.179932,556200
2019-04-12,2161.889893,2165.889893,2151.969971,2160.689941,2160.689941,489200
2019-04-15,2151.040039,2154.409912,2137.01001,2153.23999,2153.23999,826900
2019-04-16,2140.060059,2145.969971,2123.800049,2125.320068,2125.320068,581100
2019-04-17,2123.649902,2125.360107,2088.189941,2096.600098,2096.600098,579600
2019-04-18,2098.889893,2106.419922,2093.98999,2101.959961,2101.959961,519900
2019-04-19,2117.139893,2130.040039,2116.070068,2123.5,2123.5,397700
2019-04-22,2129.27002,2139.639893,2120.850098,2121.350098,2121.350098,532600
2019-04-23,2134.469971,2136.300049,2118.070068,2127.850098,2127.850098,367800
2019-04-24,2116.929932,2127.75,2116.580078,2118.600098,2118.600098,335200
2019-04-25,2125.530029,2125.530029,2085.100098,2087.959961,2087.959961,433300
2019-04-26,2097.550049,2103.870117,2088.919922,2091.919922,2091.919922,385300
2019-04-29,2075.02002,2085.709961,2066.600098,2084.070068,2084.070068,450000
2019-04-30,2070.840088,2072.909912,2057.449951,2068.889893,2068.889893,347000
2019-05-02,2078.310059,2084.290039,2053.560059,2060.73999,2060.73999,472200
2019-05-03,2072.439941,2084.439941,2070.169922,2081.850098,2081.850098,440200
2019-05-07,2091.939941,2093.810059,2084.310059,2088.649902,2088.649902,393100
2019-05-08,2081.219971,2100.47998,2080.159912,2098,2098,500100
2019-05-09,2098.280029,2109.219971,2092.47998,2105.620117,2105.620117,668700
2019-05-10,2120.129883,2138.929932,2120.129883,2137.350098,2137.350098,584600
2019-05-13,2164.629883,2170.25,2159.449951,2170.25,2170.25,540000
2019-05-14,2168.050049,2175.01001,2166.290039,2168.149902,2168.149902,377100
2019-05-15,2179.399902,2196.01001,2171.090088,2195.679932,2195.679932,599500
2019-05-16,2194.919922,2204.040039,2187.320068,2194.76001,2194.76001,591100
2019-05-17,2199.419922,2204.72998,2186.590088,2196.560059,2196.560059,643100
2019-05-20,2205.570068,2206.820068,2194.800049,2204.179932,2204.179932,646700
2019-05-21,2208.219971,2209.199951,2196.429932,2203.709961,2203.709961,502000
2019-05-22,2206.22998,2206.22998,2187.580078,2190.080078,2190.080078,570000
2019-05-23,2192.219971,2198.01001,2183.899902,2197.929932,2197.929932,571300
2019-05-24,2183.699951,2215.550049,2177.399902,2204.209961,2204.209961,490200
2019-05-27,2202.620117,2208.040039,2195.649902,2197.669922,2197.669922,416400
2019-05-28,2201.209961,2202.320068,2171.840088,2175.169922,2175.169922,494700
2019-05-29,2192.580078,2203.379883,2165.389893,2176.459961,2176.459961,631600
2019-05-30,2154.969971,2164.419922,2149.949951,2155.070068,2155.070068,592700
2019-05-31,2166.600098,2181.620117,2164.27002,2175.540039,2175.540039,568200
2019-06-03,2156.27002,2162.320068,2137.719971,2151.310059,2151.310059,913800
2019-06-04,2182.199951,2186.449951,2172.159912,2186.449951,2186.449951,592600
2019-06-05,2189.47998,2206.919922,2188.100098,2206.389893,2206.389893,594500
2019-06-07,2204.48999,2230.429932,2204.48999,2229.26001,2229.26001,488300
2019-06-10,2243.060059,2250.790039,2232.939941,2238.879883,2238.879883,835900
2019-06-11,2229.800049,2238.209961,2223.389893,2230.97998,2230.97998,746200
2019-06-12,2231.929932,2249.090088,2225.409912,2248.050049,2248.050049,808300
2019-06-13,2261.570068,2268.709961,2245.580078,2250.570068,2250.570068,580800
2019-06-14,2261.399902,2277.22998,2258.090088,2262.639893,2262.639893,545500
2019-06-17,2259.810059,2266.310059,2238.25,2239.689941,2239.689941,770300
2019-06-18,2238.530029,2269.27002,2235.129883,2267.25,2267.25,608500
2019-06-19,2254.540039,2260.629883,2241.939941,2246.129883,2246.129883,509600
2019-06-20,2192.219971,2199.929932,2166.22998,2176.719971,2176.719971,808500
2019-06-21,2188.179932,2195.449951,2172.330078,2185.280029,2185.280029,692300
2019-06-24,2181.540039,2187.449951,2139.719971,2148,2148,602700
2019-06-25,2160.600098,2167.22998,2119.01001,2119.01001,2119.01001,710500
2019-06-26,2086.610107,2126.72998,2082.73999,2118.879883,2118.879883,836700
2019-06-27,2121.219971,2162.320068,2120.530029,2157.899902,2157.899902,624600
2019-06-28,2177.26001,2181.52002,2154.879883,2165.629883,2165.629883,574400
2019-07-01,2184.77002,2229.98999,2182.25,2227.939941,2227.939941,695000
2019-07-02,2221.48999,2223.919922,2198.139893,2211.949951,2211.949951,800200
2019-07-03,2185.629883,2203.389893,2180.51001,2201.070068,2201.070068,609600
2019-07-04,2213.5,2233.320068,2211.25,2223.120117,2223.120117,526000
2019-07-05,2225.949951,2242.23999,2214.77002,2238.379883,2238.379883,632500
2019-07-08,2245.719971,2255.48999,2230.300049,2232.959961,2232.959961,638700
2019-07-09,2232.709961,2251.5,2221.899902,2243.590088,2243.590088,597200
2019-07-10,2243.070068,2250.050049,2230.26001,2242.169922,2242.169922,458200
2019-07-11,2225.97998,2232.929932,2205.209961,2208.879883,2208.879883,470400
2019-07-12,2222.51001,2226,2191.199951,2210.340088,2210.340088,590800
2019-07-15,2223.550049,2228.179932,2186.719971,2195.5,2195.5,709600
2019-07-16,2165.649902,2184.429932,2160.280029,2162.840088,2162.840088,635500
2019-07-17,2114.040039,2120.060059,2079.030029,2079.040039,2079.040039,948600
2019-07-18,2075.550049,2105.48999,2071.5,2103.610107,2103.610107,1565600
2019-07-19,2064.070068,2089.639893,2059.129883,2076.77002,2076.77002,810900
2019-07-22,2073.870117,2085.399902,2049.149902,2054.889893,2054.889893,562500
2019-07-23,2020.170044,2031.01001,1980.819946,1987.01001,1987.01001,671600
2019-07-24,1997.030029,2017.069946,1969.339966,2002.51001,2002.51001,528100
2019-07-25,2051.850098,2051.850098,2009.390015,2014.150024,2014.150024,615700
2019-07-26,2005.810059,2063.590088,2005.810059,2059.330078,2059.330078,606300
2019-07-29,2078.110107,2089.080078,2059.98999,2085.26001,2085.26001,675200
2019-07-30,2053.090088,2062.570068,2032.130005,2040.219971,2040.219971,865600
2019-07-31,1981.02002,1989.5,1946.900024,1954.77002,1954.77002,666900
2019-08-01,1942.849976,1968.170044,1934.719971,1962.930054,1962.930054,638600
2019-08-02,1965.670044,1967.699951,1898.27002,1908.27002,1908.27002,679700
2019-08-05,1887.969971,1897.22998,1808.560059,1834.329956,1834.329956,850300
2019-08-06,1722.680054,1809.310059,1680.599976,1771.439941,1771.439941,1035300
2019-08-07,1805.430054,1805.430054,1714.380005,1714.859985,1714.859985,682000
2019-08-08,1640.839966,1722.969971,1637.880005,1672.439941,1672.439941,649800
2019-08-09,1686.119995,1693.949951,1591.119995,1591.199951,1591.199951,728000
2019-08-12,1626.089966,1626.089966,1439.430054,1457.640015,1457.640015,977700
2019-08-13,1498.48999,1566.819946,1466.47998,1566.150024,1566.150024,817000
2019-08-14,1474.449951,1516.75,1458.410034,1482.459961,1482.459961,647200
2019-08-16,1523.689941,1609.969971,1508.680054,1609.969971,1609.969971,679300
2019-08-19,1668.189941,1707.640015,1645.280029,1704.76001,1704.76001,872800
2019-08-20,1699.109985,1735.75,1679.22998,1686.23999,1686.23999,992500
2019-08-21,1756.069946,1759.050049,1668.209961,1717.72998,1717.72998,1077500
